0,199
1,233
2,226
3,310
4,214
5,217
6,245
7,316
8,0
9,374
10,431
11,0
12,456
13,0
14,513
15,0
16,496
17,0
18,510
19,0
20,526
21,0
22,533
23,0
24,508
25,0
26,496
27,0
28,465
29,0
30,456
31,408
32,0
33,403
34,329
35,328
36,296
37,278
38,253
39,261
40,231
41,226
42,204
43,185
44,403
45,223
46,203
47,237
48,206
49,428
50,268
51,227
52,243
53,243
54,238
55,234
56,234
57,226
58,227
59,241
60,237
61,489
62,237
63,262
64,0
65,317
66,292
67,312
68,305
69,0
70,335
71,374
72,0
73,441
74,426
75,0
76,481
77,0
78,558
79,0
80,0
81,558
82,475
83,0
84,519
85,0
86,482
87,0
88,438
89,0
90,410
91,401
92,0
93,382
94,362
95,319
96,0
97,326
98,330
99,279
100,347
101,0
102,369
103,359
104,354
105,0
106,349
107,343
108,0
109,384
110,402
111,0
112,472
113,0
114,443
115,0
116,459
117,445
118,0
119,0
120,564
121,0
122,562
123,0
124,611
125,0
126,0
127,637
128,0
129,630
130,0
131,612
132,0
133,0
134,577
135,0
136,549
137,0
138,475
139,0
140,487
141,486
142,0
143,460
144,0
145,461
146,0
147,538
148,0
149,538
150,0
151,564
152,0
153,0
154,582
155,0
156,593
157,0
158,635
159,0
160,0
161,610
162,0
163,625
164,0
165,0
166,587
167,0
168,544
169,0
170,538
171,0
172,539
173,0
174,555
175,0
176,566
177,0
178,0
179,618
180,0
181,652
182,0
183,0
184,759
185,0
186,0
187,695
188,0
189,682
190,0
191,0
192,639
193,0
194,589
195,0
196,541
197,0
198,524
199,0
200,441
201,0
202,385
203,444
204,0
205,385
206,336
207,328
208,0
209,323
210,304
211,280
212,278
213,316
214,0
215,335
216,326
217,290
218,288
219,303
220,313
221,271
222,0
223,491
224,193
225,197
226,338
227,326
228,151
229,322
230,186
231,188
232,429
233,229
234,248
235,230
236,230
237,211
238,371
239,236
240,208
241,239
242,207
243,220
244,234
245,250
246,264
247,264
248,476
249,239
250,223
251,181
252,318
253,301
254,285
